"state","account.length","international.plan","voice.mail.plan","number.vmail.messages","total.day.calls","total.day.charge","total.eve.calls","total.eve.charge","total.night.calls","total.night.charge","total.intl.calls","total.intl.charge","number.customer.service.calls","Churn"
"24",150.435161651981,"2","2",22.5081648009442,80.3983499887982,41.4793991293774,122.928258464234,12.8721847275226,101.471275472901,11.6315436296414,4.02751510097305,4.50508535786411,2.64751045687411,"2"
"24",168.174824224616,"1","1",4.38981697595877,67.7853051549551,51.2444075848162,77.9927125600749,11.4043191719016,71.4184139907321,3.8397552984038,6.8294089775805,2.97853758330617,-0.229620258767618,"2"
"25",89.1089030280994,"1","1",-1.61370464410938,104.735415498048,44.5168123985107,28.8797791062944,20.926558391764,62.1301571990455,10.925376567898,3.30639876155003,1.86151329667379,1.35269501843013,"2"
"22",-24.7006416181708,"1","1",16.1702494609653,94.7621384496836,18.7280663901484,97.9620739692733,15.7260371265164,142.256387721999,13.8339978145087,3.73502097063642,1.36582362639432,0.0971491756645593,"2"
"28",89.7064634287325,"2","2",51.3074660727034,116.794874212692,7.86592804719545,101.830077652038,21.9353746607137,110.591438062795,9.6353302117798,1.49462565048093,3.28777307606331,-0.128115714991146,"2"
"6",167.049793341884,"2","1",-5.26245936906487,67.2818874391854,38.8100862325588,125.304293838176,21.6157104280128,66.3557141645289,6.0925059463656,5.24440253749977,1.83468021052875,0.243733994658658,"2"
"44",75.8299698396527,"1","1",-2.70376384151364,117.592811970401,42.9519966685735,102.664541509324,21.9048456251634,85.3461531214702,11.2650968997626,5.96962193964324,3.78257186040645,-0.787083707352886,"2"
"17",124.456944514217,"1","1",5.774224675393,112.136580124403,54.5332320899506,87.4138591672938,12.8066085760493,110.922316996901,9.97963729583751,3.71222710386489,2.00790628213618,1.02066600640913,"2"
"50",137.026397241267,"1","1",-0.856604810508816,65.8955858607071,25.0574403464458,112.496059392177,13.5443836266826,72.4845813302677,7.69649336696626,0.859226053560002,2.00712214746354,7.63838810974101,"2"
"7",94.7906357079213,"1","2",24.8446336089296,127.464663442763,21.5369953444577,82.6811581122695,10.3868212276722,97.9273712216557,10.0389035959474,3.83417997081019,2.71074710090521,6.3571048603988,"2"
"51",150.466351268646,"1","1",9.38542790750412,94.8475935983967,27.392505807547,57.971408035613,11.7134122249286,122.245793983328,6.33494324078538,2.30469288615316,3.15560406522508,-0.936277113242698,"2"
"36",132.328668860963,"1","1",4.92867091984489,97.2161272056819,29.7794671139508,147.358794131945,16.3128945093064,71.4221507568547,8.9587396446097,3.19357985092043,0.626002700152094,0.547826753015893,"2"
"9",71.3909766549794,"1","1",-4.10142711656338,36.7591576533735,44.8762289555177,121.31975423818,24.2693264587464,90.9225565415548,11.0315917238763,3.37068091099441,1.94463645848018,3.16274624788278,"2"
"26",173.571327117454,"1","1",-10.6720325264668,108.022413546533,13.5943747184324,89.3669508911749,10.4707577030854,71.7532091358375,7.33805689025456,1.65336396067713,1.90730499103831,3.37233924734458,"2"
"26",152.250728759834,"2","1",-4.54811528190568,130.785910235615,31.0893425203236,91.1341855672563,14.9860924563158,126.675339586088,10.6073158178613,5.22444841747213,1.20008690389271,3.66650373055017,"2"
"45",177.323926802156,"2","1",-0.074367044595513,105.058060867105,27.0219149499044,114.296055602191,22.5474318272015,126.831163033599,12.218647010811,-1.4036880939326,3.22029146047224,1.88381954610936,"2"
"37",86.9016407080911,"1","1",14.7153961443803,65.1551102763661,49.3338576257085,129.447504806146,14.8507348357715,100.990042351312,12.2246810372461,4.93204401200435,2.89164766470132,0.530801389063513,"2"
"28",65.3675897388047,"1","1",5.28924006879561,115.521262425602,12.8813611006953,101.433915836119,20.0237732475703,76.6964087979643,10.0487356157831,1.41227265286032,2.43133276712243,3.51493392920343,"2"
"42",104.178012674193,"1","1",-4.35610651344881,105.421257873646,26.2416448052073,120.986804416497,11.5489886305047,91.8772478362889,9.86227113378316,12.56773303172,3.57110914135328,-0.402005319881378,"2"
"18",81.0351545438351,"2","1",-11.755035353047,75.3858348599445,28.2877475553237,96.8059698673996,19.4140406092162,156.662518302171,10.5772332083814,2.58188135340505,4.87753506587141,1.62953495386546,"2"
"44",195.266490053832,"1","1",-0.338207700262281,109.480749113244,47.1029267454374,95.8289064600385,11.9342477378344,104.67938106951,13.372090298265,3.72515507758886,3.11842806989386,1.43822358515683,"2"
"45",92.4179217436757,"1","1",7.20429207535643,64.2653347876621,20.6051215619196,89.7756570718199,20.0475929554381,114.496466556445,6.6585309653737,2.67932952862952,1.49390504664346,5.29720243983188,"2"
"44",114.796987826539,"1","1",-4.18554400400441,100.780364164586,16.4773725373726,128.948343703222,19.6874608449553,103.200838354894,11.0418329671253,0.558578732860484,2.02118744646134,3.12679919506083,"2"
"7",108.699215678381,"1","1",-4.78587663384931,105.980437291606,25.5753378785937,93.2597402708414,10.455619808878,62.083216429453,9.01631750608073,-0.804886495080012,2.98348999749053,-1.24425631708883,"2"
"7",59.1176013594539,"1","1",-4.74038277502409,92.0037315670173,47.2636678933937,92.2517663977268,22.5989904171231,95.4537760560178,10.0292861591991,3.86764500643946,2.18362929882384,-1.18432693443306,"2"
"44",97.8769134990891,"1","1",17.4243117232576,120.037376879933,26.8651267894804,87.5740339144344,9.87525107681679,101.446174128262,7.20303573680074,3.31588530596823,1.7864352303029,3.43416049926065,"2"
"35",154.68284164009,"1","1",1.79649746423024,115.137726472739,6.70421796337904,101.449635283987,7.49490704412363,109.453208120923,9.11569667336952,5.93086374568067,2.68443302656128,4.77414763246702,"2"
"26",31.8341489459214,"1","2",17.2241657573336,98.8256312615433,40.020401817212,99.8327255391997,14.7316308065471,144.269285431977,8.0650224099076,7.97780896485871,1.34289167145504,4.03307153914097,"2"
"29",155.696185233736,"2","2",30.7310753432805,88.1383827134161,28.2070679721063,73.1152474813108,13.5623697473175,67.0553276014061,11.6250449656496,3.41328913824568,3.61545431060706,1.80540227102608,"2"
"32",43.5772854163535,"1","1",1.90470873893166,117.499570109468,32.7781764786634,111.294369177807,15.4080191088796,111.000762229599,9.80921750202408,1.39539317975211,2.82856600543805,8.42673030633024,"2"
"26",159.324310461039,"1","1",9.472167599934,106.994534380766,11.8981459274671,81.7330728252137,16.9699433032482,80.8729297593061,6.72704035110462,-0.630429044701807,2.37977326168456,4.20571096877592,"2"
"16",72.4083297734613,"1","1",-11.91064940718,121.266772471744,49.6220472645671,86.0909363491265,18.9620227937909,106.906139564021,7.75240583539144,2.43928230581495,3.49189345788047,3.96290808679554,"2"
"11",53.3145429848654,"1","1",-5.40819191565183,105.962760888956,37.9806220137464,69.6543108273393,21.8191514751355,98.674960604614,9.90364808968044,3.27616008238715,3.33655592536734,3.41256381301322,"2"
"44",146.030687741052,"1","1",-2.8130796798693,81.7369523090868,18.0059703047749,106.719208763801,20.4940468801518,136.969625942392,9.33890348786369,3.05085812281156,2.66651367948864,2.23040936539886,"2"
"30",50.2966808691285,"1","1",-5.49472941043457,104.897859173072,62.9733132308923,127.005500665229,14.5200461165961,105.227165514025,8.45510325073462,3.99927862938732,4.67734367866127,1.12906946867168,"2"
"44",111.33850770661,"2","2",21.3984044303612,100.577143579597,30.22040485101,103.321068003779,22.4888697150841,71.2973742662853,8.91269107903736,5.5949192938099,3.01120293875951,-1.34007215044618,"2"
"32",83.326269151677,"1","1",15.9202063478023,97.2239212949874,51.4915255098712,115.09577308735,20.2836518340681,52.5160153026405,10.4007451746353,1.44440153176999,3.72279916368534,1.4163432924714,"2"
"50",92.6889527849042,"1","1",-0.293135058783513,111.110109683604,42.9671094525331,79.4884600442331,24.8911805425739,89.2983987939172,12.5777046307192,2.57074224864721,2.62419200202776,0.672968840178648,"2"
"18",105.438285997558,"2","1",14.6386862742714,87.9676377406328,28.393900327696,117.506361892212,9.69367888580987,143.551624879658,8.86130674257037,3.44724914636654,4.44740291680131,3.29058453585854,"2"
"41",117.754329600277,"1","1",-6.61804853247482,86.2779948942698,30.0031021596778,114.094822652668,17.7655234772888,87.6019017775107,9.35221148513941,3.95827931116027,0.976938034569445,5.34321333698189,"2"
"51",114.900750518422,"2","1",4.11216654432094,104.845918371577,42.3218304279991,55.6458870097893,22.2986027820049,100.569215530622,10.0928920868616,1.12979017235037,4.43415477986684,2.73996012591825,"2"
"29",94.9640680903149,"1","1",12.5107374187791,131.462955054379,43.5734894264818,137.329646075111,23.509043547053,99.078010563889,11.1546555266014,3.21023835940525,2.067969706525,1.42703896512789,"2"
"23",113.731166457017,"2","2",20.9536927415819,118.307642279986,18.0365131973453,121.527628219451,21.8514712868595,104.921107985106,4.42536494560672,18.7011768475003,4.00339866194573,0.0872425721073683,"2"
"13",78.3959781462911,"1","1",-6.43109627561612,129.263696034865,40.7005970904568,101.470279248806,16.6778873855611,83.8548370431721,12.184248103316,5.46242548489249,1.14792413808711,3.06562429884393,"2"
"23",95.5062077349779,"1","1",7.74876365190556,152.052180020226,57.213901604312,130.178212173311,19.9511829314763,127.975954397059,5.60078532920062,6.10538660227496,3.5877182104613,2.51510174206245,"2"
"44",16.678077874875,"2","1",3.52124222763087,111.942337035491,31.4113054038984,93.2217302806658,14.2552130560931,77.7223363196689,10.0185439224945,1.14015588583533,2.07611725531143,-1.76478479123577,"2"
"29",69.903020318525,"1","1",-2.33602566264025,80.9768830691038,41.4294756698373,83.6053077085038,23.2304274770411,136.030053914595,8.88085087744463,8.69450012473328,3.34596238220699,0.804042148821949,"2"
"26",81.2976728768246,"1","2",36.0533083975583,138.718487901134,6.35664559541381,114.530589455218,20.0665417665179,102.990422692385,10.8433595314133,0.44177020576025,3.44096028977961,5.52461832073626,"2"
"9",95.4416397040447,"2","1",6.35777289565344,124.756062521419,24.2004977282272,93.6119025084203,17.1352306064517,94.7992880783398,7.64356134081048,2.76011320739963,2.89881272397698,-0.459312836788061,"2"
"5",173.891374484511,"1","2",21.0294363506311,79.2591714890715,19.517559492279,75.8921234130107,15.8168379420892,101.597338470329,6.81027797028601,7.36281362828277,3.14948502844038,1.13149612466353,"2"
"29",82.6622650811955,"1","2",46.8730520226157,115.023530404707,10.2527670439747,105.379921513939,16.4868703800653,134.852093514395,13.118003097977,3.56555236605836,2.72445662084977,1.69849491364876,"2"
"31",37.0284448082952,"1","1",-3.3753128348551,96.9175882145569,22.8346931629333,54.5595102376865,14.8254916796795,131.366206317906,12.5559562341114,2.30341016878897,2.58133208374906,4.60329998906342,"2"
"25",41.3172672935619,"1","1",-7.67034978427094,104.711487325623,47.0141603923973,32.6153452444568,17.7329376696713,85.4864344279072,11.0287080458985,3.74727559698661,2.07279915215809,1.88481761371062,"2"
"20",-10.121111916751,"1","2",21.0995933246705,59.6273739271884,35.9608503194569,87.5652050003266,14.2577541168383,112.156631377005,4.15145657621258,3.32190533327006,1.06417940106396,0.0255638150373788,"2"
"34",152.709326373074,"1","1",-2.47296091602907,98.3725488447524,51.4990215513745,72.9988697876798,15.6564975530783,110.350889204575,16.106282073098,1.22582372201982,2.41897268465136,1.08857575848864,"2"
"43",67.7836987686304,"2","1",8.57662691612908,162.559816968825,32.7348625526731,86.3640624692121,18.081133699117,74.4595510630481,9.92549946111639,1.9908038529441,0.902522121545657,0.872928269230432,"2"
"44",139.307229048138,"1","1",-1.42188470553238,109.953919918187,36.16703478168,76.165112196714,8.86758306143888,118.150193002659,15.5872878894424,3.32717085427115,4.14911011277213,2.97181153389353,"2"
"27",135.808471644153,"1","2",14.4392027272723,112.318972602247,30.4528446744028,101.536112578026,11.7987554343815,93.6331565740623,6.52745801447079,3.2093411471929,3.27814984585129,3.48238722000464,"2"
"3",84.7434059643383,"2","1",10.1020723750692,101.029670312562,34.0435475065763,109.90586191303,27.753921447136,77.0827737057356,9.10663186269762,-1.19421602876931,2.75156808571275,0.471019019530433,"2"
"26",84.5551488432205,"1","1",-0.070614034000339,74.7792012867397,10.2079133325749,108.149107495041,12.3880687857249,123.083632729048,9.58798462236147,0.618096046425111,4.19698116436335,0.995378651440521,"2"
"29",160.596123195668,"1","1",-2.34857754968949,88.8315302787059,37.2329392497203,70.5474826321272,24.5306231400181,107.62508015229,9.283951325646,14.6494306620427,1.65637313440899,0.0999562234153746,"2"
"49",77.6761766866302,"1","1",4.12068927803118,108.004952789493,50.9818628554292,102.106632200083,13.684267622294,114.193449364892,5.87718786850151,2.27440982695752,1.24729229432914,4.34140900059085,"2"
"21",126.135833724873,"1","1",1.17216235623853,83.3142671585948,33.9426495762066,77.3717467185305,20.185489435641,82.6459552583682,11.0843853988853,2.37610734740381,2.22285073766825,3.21479788824686,"2"
"42",73.0447569181697,"1","1",4.37028737889961,142.591436432891,44.7128219061837,89.8091971499015,24.899006080675,88.8303628629042,7.09407420367385,5.28839997034725,1.84397795965903,-0.606254964588053,"2"
"32",174.962553315321,"1","1",8.68497162882248,124.262328053541,37.0630048636889,103.699980921597,16.4399398710931,97.5008283116632,7.19450608258998,12.0717702281334,2.78992296577404,1.33207516184877,"2"
"30",71.1434662039992,"1","1",-0.55914263392576,105.792910580194,51.759627581594,149.624103676355,15.1678353298832,99.4533819285861,12.7430252219344,4.72260233866332,4.17927163183366,0.585313028441567,"2"
"31",171.579733615441,"1","1",-7.27956491254255,114.951828795607,21.5308715306201,104.579376765338,15.0823501391794,113.380727625602,10.0376295269628,4.62685010220809,2.93568196665799,5.4671763703326,"2"
"11",121.426430118374,"1","1",3.69781951459742,77.6111168401707,37.1426952896684,62.529927342385,18.653805181748,141.316080526778,11.0986712606672,0.451836419318061,3.13881350562463,-0.429025130895113,"2"
"7",71.2723628845445,"1","1",-6.29065086581601,82.0727560653666,34.9378940376186,89.7636791978883,21.4607954438725,85.630924947106,9.66259541922822,5.68852926638216,2.9634631618594,0.913088950332917,"2"
"43",44.3995392247335,"1","2",42.8196289266867,128.977589923863,27.9997740692898,75.8539006374619,17.9543055904277,121.61823267353,12.5914099368502,1.00679408604572,2.74132578237193,8.2052084271184,"2"
"31",130.719322804186,"1","2",28.8771499182888,116.108897213778,15.4752895843789,99.2279988710208,21.2122351780454,120.01152890485,8.41792462874129,8.06745826472596,2.62950285961953,0.569676711364037,"2"
"6",147.715044687166,"2","1",2.63923077438507,114.631100875464,27.8279237439326,114.660681053622,6.13304301380561,85.3666093217379,9.90379229100224,0.834730132643448,3.37445608765442,4.46505538287913,"2"
"7",66.74882082119,"1","1",1.86066361307623,106.114588204067,33.8078917414127,84.3433236533541,19.7348913704735,92.1298225255467,8.76417269515282,3.82164413374695,1.96923079998669,0.414061608436966,"2"
"11",56.43256479624,"1","1",10.8361961028031,103.470457680711,49.6060417923284,83.0923188535609,26.1511474521093,84.4815669886643,7.42569538598606,3.97627419967573,2.07079382236647,4.58669910540125,"2"
"3",72.7994202918393,"1","2",17.5864856246897,89.7879274700648,20.9032037382265,114.658005444102,25.367430851339,112.811076879034,10.4259847417494,10.1091245667782,1.39783743623651,8.07394580609382,"2"
"39",107.442414676594,"1","1",2.46750928114848,122.17419084502,50.4070263601072,107.711604984264,17.2189385268171,96.5892666283951,13.2882180188107,7.70211174741077,2.22498515181798,1.76225990642246,"2"
"21",94.4093449202012,"2","1",3.12931489416244,70.9948243092882,15.4929275766948,109.214843635042,18.8693311516472,128.844641174272,5.36471949113713,0.669977598529255,2.53203586691029,0.408192578942411,"2"
"44",181.587542498185,"1","1",-4.98687496983833,102.131274736055,25.9573885396289,126.103259299585,17.162899242975,107.018414021844,6.69264692534184,4.25515063480764,3.39259500661362,6.32902254386035,"2"
"3",90.2493989092245,"1","1",-1.05157503360086,152.873181126736,8.37680481984783,115.575095290419,20.2905789287006,120.296501678573,11.6303374068662,2.73867175073865,3.06254824600945,5.26909740772256,"2"
